image_path,imdb_score,file_exists,title,DetectedLanguage
poster_images/The_Boys_of_Baraka_2005_.jpg,7.6,True,The Boys of Baraka,en
poster_images/Tartuffe_1925_.jpg,7.3,True,Tartuffe,de
poster_images/Chlopaki_nie_placza_2000_.jpg,7.7,True,Chlopaki nie placza,pl
poster_images/Superprodukcja_2003_.jpg,4.8,True,Superprodukcja,pl
poster_images/Devil_s_Pond_2003_.jpg,5.5,True,Devil s Pond,nl
poster_images/The_Cross_of_Lorraine_1943_.jpg,6.6,True,The Cross of Lorraine,en
poster_images/The_Cutting_Edge_The_Magic_of_Movie_Editing_2004_.jpg,7.8,True,The Cutting Edge The Magic of Movie Editing,en
poster_images/The_Quiller_Memorandum_1966_.jpg,6.5,True,The Quiller Memorandum,en
poster_images/49th_Parallel_1941_.jpg,7.4,True,49th Parallel,en
poster_images/Yesterday_2004_.jpg,7.8,True,Yesterday,tr
poster_images/BloodRayne_2005_.jpg,2.9,True,BloodRayne,so
poster_images/Hostel_2005_.jpg,5.9,True,Hostel,nl
poster_images/Grandma_s_Boy_2006_.jpg,7.0,True,Grandma s Boy,en
poster_images/Tristan_Isolde_2006_.jpg,6.9,True,Tristan Isolde,en
poster_images/Glory_Road_2006_.jpg,7.2,True,Glory Road,en
poster_images/Last_Holiday_2006_.jpg,6.4,True,Last Holiday,et
poster_images/Hoodwinked_2005_.jpg,6.5,True,Hoodwinked,af
poster_images/Underworld_Evolution_2006_.jpg,6.8,True,Underworld Evolution,en
poster_images/Looking_for_Comedy_in_the_Muslim_World_2005_.jpg,5.4,True,Looking for Comedy in the Muslim World,en
poster_images/Casper_Meets_Wendy_1998_.jpg,5.4,True,Casper Meets Wendy,nl
poster_images/Buried_Alive_1990_.jpg,6.6,True,Buried Alive,en
poster_images/K_rei_2000_.jpg,6.7,True,K rei,de
poster_images/Hallelujah_1929_.jpg,7.0,True,Hallelujah,fi
poster_images/Cul-De-Sac_1966_.jpg,7.2,True,Cul-De-Sac,ro
poster_images/Riding_Alone_for_Thousands_of_Miles_2005_.jpg,7.5,True,Riding Alone for Thousands of Miles,en
poster_images/Revolution_1985_.jpg,5.2,True,Revolution,it
poster_images/Project_A_1983_.jpg,7.4,True,Project A,hr
poster_images/A_Woman_s_Face_1941_.jpg,7.2,True,A Woman s Face,en
poster_images/Sword_of_Gideon_1986_.jpg,7.2,True,Sword of Gideon,en
poster_images/Little_Manhattan_2005_.jpg,7.6,True,Little Manhattan,fi
poster_images/Ag-o_1996_.jpg,6.7,True,Ag-o,tl
poster_images/The_Lower_Depths_1936_.jpg,7.8,True,The Lower Depths,en
poster_images/Fingersmith.jpg,8.0,True,Fingersmith.jpg,en
poster_images/Vinci_2004_.jpg,6.9,True,Vinci,es
poster_images/Calvaire_2004_.jpg,6.2,True,Calvaire,fr
poster_images/The_Dunwich_Horror_1970_.jpg,5.4,True,The Dunwich Horror,en
poster_images/The_Quatermass_Xperiment_1955_.jpg,6.8,True,The Quatermass Xperiment,en
poster_images/Hellraiser_Hellseeker_2002_.jpg,5.1,True,Hellraiser Hellseeker,no
poster_images/Koktebel_2003_.jpg,7.0,True,Koktebel,id
poster_images/8MM_2_2005_.jpg,4.6,True,8MM 2,sw
poster_images/Tiempo_de_valientes_2005_.jpg,7.6,True,Tiempo de valientes,es
poster_images/Bomb__n_El_Perro_2004_.jpg,7.1,True,Bomb  n El Perro,ca
poster_images/Ch_goku_no_ch_jin_1998_.jpg,7.6,True,Ch goku no ch jin,hr
poster_images/Thoughtcrimes_2003_.jpg,6.8,True,Thoughtcrimes,en
poster_images/The_Temptations.jpg,8.5,True,The Temptations.jpg,en
poster_images/Sophie_Scholl_The_Final_Days_2005_.jpg,7.7,True,Sophie Scholl The Final Days,en
poster_images/Uuno_Turhapuro_armeijan_leiviss___1984_.jpg,6.7,True,Uuno Turhapuro armeijan leiviss,fi
poster_images/Matti_2006_.jpg,5.9,True,Matti,it
poster_images/The_World_s_Fastest_Indian_2005_.jpg,7.8,True,The World s Fastest Indian,en
poster_images/Wang_Jiao_ka_men_1988_.jpg,7.1,True,Wang Jiao ka men,sw
poster_images/Made_in_Britain_1982_.jpg,7.4,True,Made in Britain,en
poster_images/Tristram_Shandy_A_Cock_and_Bull_Story_2005_.jpg,6.8,True,Tristram Shandy A Cock and Bull Story,en
poster_images/The_Bitter_Tea_of_General_Yen_1933_.jpg,7.1,True,The Bitter Tea of General Yen,en
poster_images/Chloe_in_the_Afternoon_1972_.jpg,7.9,True,Chloe in the Afternoon,en
poster_images/Charlie_The_Life_and_Art_of_Charles_Chaplin_2003_.jpg,8.0,True,Charlie The Life and Art of Charles Chaplin,en
poster_images/Wilby_Wonderful_2004_.jpg,6.8,True,Wilby Wonderful,en
poster_images/Rampo_1994_.jpg,6.9,True,Rampo,pt
poster_images/Helter_Skelter_2004_.jpg,6.5,True,Helter Skelter,no
poster_images/French_Fried_Vacation_1978_.jpg,6.9,True,French Fried Vacation,en
poster_images/Annapolis_2006_.jpg,5.8,True,Annapolis,tl
poster_images/Big_Momma_s_House_2_2006_.jpg,4.6,True,Big Momma s House 2,en
poster_images/Nanny_McPhee_2005_.jpg,6.6,True,Nanny McPhee,en
poster_images/Double_Dare_2004_.jpg,7.4,True,Double Dare,no
poster_images/The_Dark_2005_.jpg,5.4,True,The Dark,en
poster_images/Panic_in_Year_Zero_1962_.jpg,6.7,True,Panic in Year Zero,en
poster_images/Julie_1956_.jpg,6.2,True,Julie,af
poster_images/Lt._Robin_Crusoe_U.S.N._1966_.jpg,6.0,True,Lt. Robin Crusoe U.S.N.,ro
poster_images/Bye_Bye_Birdie_1963_.jpg,6.6,True,Bye Bye Birdie,tr
poster_images/The_Comedians_of_Comedy_2005_.jpg,7.4,True,The Comedians of Comedy,en
poster_images/The_Honey_Pot_1967_.jpg,7.0,True,The Honey Pot,en
poster_images/The_Tuskegee_Airmen_1995_.jpg,7.2,True,The Tuskegee Airmen,en
poster_images/Something_New_2006_.jpg,6.8,True,Something New,en
poster_images/Free_Money_1998_.jpg,5.0,True,Free Money,en
poster_images/Madame_Curie_1943_.jpg,7.2,True,Madame Curie,es
poster_images/Orfeu_1999_.jpg,6.1,True,Orfeu,de
poster_images/Le_sexe_des_toiles_1993_.jpg,6.2,True,Le sexe des toiles,fr
poster_images/Mississippi_Mermaid_1969_.jpg,7.2,True,Mississippi Mermaid,fi
poster_images/Le_p_ril_jeune_1994_.jpg,7.3,True,Le p ril jeune,fr
poster_images/Broken_Lance_1954_.jpg,7.0,True,Broken Lance,nl
poster_images/The_Four_Horsemen_of_the_Apocalypse_1921_.jpg,7.9,True,The Four Horsemen of the Apocalypse,en
poster_images/Sabah_2005_.jpg,6.7,True,Sabah,so
poster_images/The_Call_of_Cthulhu_2005_.jpg,7.3,True,The Call of Cthulhu,en
poster_images/The_Pink_Panther_2006_.jpg,5.6,True,The Pink Panther,en
poster_images/Troll_1986_.jpg,4.3,True,Troll,no
poster_images/The_Business_2005_.jpg,6.7,True,The Business,en
poster_images/Curious_George_2006_.jpg,6.6,True,Curious George,en
poster_images/Firewall_2006_.jpg,5.8,True,Firewall,de
poster_images/The_Great_McGinty_1940_.jpg,7.5,True,The Great McGinty,en
poster_images/The_Creator_1999_.jpg,7.0,True,The Creator,en
poster_images/The_White_Diamond_2004_.jpg,7.6,True,The White Diamond,en
poster_images/Ton_Takitani_2004_.jpg,7.4,True,Ton Takitani,fi
poster_images/Tamara_2005_.jpg,5.2,True,Tamara,id
poster_images/London_2005_.jpg,6.6,True,London,es
poster_images/Neil_Young_Heart_of_Gold_2006_.jpg,7.8,True,Neil Young Heart of Gold,en
poster_images/Freedomland_2006_.jpg,5.1,True,Freedomland,nl
poster_images/Winter_Passing_2005_.jpg,6.4,True,Winter Passing,de
poster_images/Eight_Below_2006_.jpg,7.3,True,Eight Below,de
poster_images/Date_Movie_2006_.jpg,2.7,True,Date Movie,af
poster_images/Running_Scared_2006_.jpg,7.4,True,Running Scared,en
poster_images/Madea_s_Family_Reunion_2006_.jpg,5.1,True,Madea s Family Reunion,en
poster_images/Ultraviolet_2006_.jpg,4.4,True,Ultraviolet,it
poster_images/Pulse_2006_.jpg,4.7,True,Pulse,et
poster_images/16_Blocks_2006_.jpg,6.6,True,16 Blocks,sv
poster_images/Bongwater_1998_.jpg,5.6,True,Bongwater,af
poster_images/Trauma_1993_.jpg,6.0,True,Trauma,pt
poster_images/Hak_se_wui_2005_.jpg,7.1,True,Hak se wui,af
poster_images/Half_Light_2006_.jpg,6.0,True,Half Light,en
poster_images/Twist_of_Faith_2004_.jpg,7.3,True,Twist of Faith,en
poster_images/Failure_to_Launch_2006_.jpg,5.6,True,Failure to Launch,en
poster_images/Ultimate_Avengers_2006_.jpg,6.8,True,Ultimate Avengers,de
poster_images/Ice_Age_The_Meltdown_2006_.jpg,6.9,True,Ice Age The Meltdown,en
poster_images/All_Quiet_on_the_Western_Front_1979_.jpg,7.1,True,All Quiet on the Western Front,en
poster_images/The_Big_White_2005_.jpg,6.4,True,The Big White,en
poster_images/Stromboli_1950_.jpg,7.3,True,Stromboli,sk
poster_images/Cyrano_de_Bergerac_1950_.jpg,7.5,True,Cyrano de Bergerac,es
poster_images/Shinobi_Heart_Under_Blade_2005_.jpg,7.0,True,Shinobi Heart Under Blade,de
poster_images/Every_Man_for_Himself_1980_.jpg,7.0,True,Every Man for Himself,en
poster_images/Chronos_1985_.jpg,7.8,True,Chronos,en
poster_images/Free_Zone_2005_.jpg,5.9,True,Free Zone,nl
poster_images/The_Naked_Spur_1953_.jpg,7.4,True,The Naked Spur,en
poster_images/The_Prince_Me_II_The_Royal_Wedding_2006_.jpg,4.3,True,The Prince Me II The Royal Wedding,en
poster_images/V_for_Vendetta_2005_.jpg,8.2,True,V for Vendetta,no
poster_images/She_s_the_Man_2006_.jpg,6.4,True,She s the Man,en
poster_images/Thank_You_for_Smoking_2005_.jpg,7.6,True,Thank You for Smoking,en
poster_images/Find_Me_Guilty_2006_.jpg,7.1,True,Find Me Guilty,en
poster_images/Tsotsi_2005_.jpg,7.3,True,Tsotsi,et
poster_images/Leprechaun_2_1994_.jpg,4.4,True,Leprechaun 2,fr
poster_images/Leprechaun_3_1995_.jpg,4.9,True,Leprechaun 3,fr
poster_images/Leprechaun_4_In_Space_1996_.jpg,3.4,True,Leprechaun 4 In Space,fr
poster_images/Leprechaun_in_the_Hood_2000_.jpg,3.6,True,Leprechaun in the Hood,en
poster_images/Story_of_a_Love_Affair_1950_.jpg,7.2,True,Story of a Love Affair,en
poster_images/The_Man_Who_Sued_God_2001_.jpg,6.5,True,The Man Who Sued God,en
poster_images/Laitakaupungin_valot_2006_.jpg,6.9,True,Laitakaupungin valot,fi
poster_images/Kummeli_Stories_1995_.jpg,7.1,True,Kummeli Stories,de
poster_images/The_Hills_Have_Eyes_2006_.jpg,6.4,True,The Hills Have Eyes,en
poster_images/The_Shaggy_Dog_2006_.jpg,4.4,True,The Shaggy Dog,en
poster_images/A_Personal_Journey_with_Martin_Scorsese_Through_American_Movies_1995_.jpg,8.6,True,A Personal Journey with Martin Scorsese Through American Movies,en
poster_images/Inspector_Clouseau_1968_.jpg,4.9,True,Inspector Clouseau,en
poster_images/Son_of_the_Pink_Panther_1993_.jpg,3.8,True,Son of the Pink Panther,en
poster_images/Unknown_White_Male_2005_.jpg,6.6,True,Unknown White Male,en
poster_images/Fatty_Drives_the_Bus_1999_.jpg,4.8,True,Fatty Drives the Bus,en
poster_images/Nan_guo_zai_jian_nan_guo_1996_.jpg,7.3,True,Nan guo zai jian nan guo,tl
poster_images/Nanook_of_the_North_1922_.jpg,7.7,True,Nanook of the North,en
poster_images/Youth_of_the_Beast_1963_.jpg,7.6,True,Youth of the Beast,en
poster_images/Go_Tell_the_Spartans_1978_.jpg,6.8,True,Go Tell the Spartans,en
poster_images/They_Call_Me_Mister_Tibbs_1970_.jpg,6.0,True,They Call Me Mister Tibbs,en
poster_images/Take_the_Lead_2006_.jpg,6.7,True,Take the Lead,en
poster_images/The_Devil_and_Daniel_Johnston_2005_.jpg,8.0,True,The Devil and Daniel Johnston,en
poster_images/L_argent_1983_.jpg,7.5,True,L argent,ca
poster_images/The_Trial_of_Joan_of_Arc_1962_.jpg,7.7,True,The Trial of Joan of Arc,en
poster_images/Mouchette_1967_.jpg,7.8,True,Mouchette,de
poster_images/Il_caimano_2006_.jpg,6.7,True,Il caimano,it
poster_images/Lucky_Number_Slevin_2006_.jpg,7.8,True,Lucky Number Slevin,da
poster_images/The_Wild_Blue_Yonder_2005_.jpg,6.3,True,The Wild Blue Yonder,en
poster_images/Wheel_of_Time_2003_.jpg,7.2,True,Wheel of Time,en
poster_images/Volver_2006_.jpg,7.6,True,Volver,de
poster_images/The_N_Word_2004_.jpg,6.3,True,The N Word,en
poster_images/Annie_Oakley_1935_.jpg,6.8,True,Annie Oakley,af
poster_images/Dementia_1955_.jpg,6.9,True,Dementia,nl
poster_images/L_enfant_2005_.jpg,7.5,True,L enfant,ca
poster_images/9_11_2002_.jpg,8.4,True,9 11,unknown
poster_images/Lacombe_Lucien_1974_.jpg,7.8,True,Lacombe Lucien,es
poster_images/Scary_Movie_4_2006_.jpg,5.1,True,Scary Movie 4,en
poster_images/Hard_Candy_2005_.jpg,7.1,True,Hard Candy,en
poster_images/Dead_Birds_2004_.jpg,5.7,True,Dead Birds,de
poster_images/Even_Money_2006_.jpg,5.9,True,Even Money,nl
poster_images/Shatranj_Ke_Khilari_1977_.jpg,7.8,True,Shatranj Ke Khilari,sq
poster_images/The_Sentinel_2006_.jpg,6.1,True,The Sentinel,en
poster_images/Mirage_1965_.jpg,7.4,True,Mirage,de
poster_images/Geuddae_geusaramdeul_2005_.jpg,7.0,True,Geuddae geusaramdeul,cy
poster_images/The_Wild_2006_.jpg,5.3,True,The Wild,en
poster_images/La_mujer_de_mi_hermano_2005_.jpg,6.2,True,La mujer de mi hermano,es
poster_images/Silent_Hill_2006_.jpg,6.6,True,Silent Hill,de
poster_images/Batalla_en_el_cielo_2005_.jpg,5.7,True,Batalla en el cielo,es
poster_images/American_Dreamz_2006_.jpg,5.5,True,American Dreamz,en
poster_images/H_tel_du_Nord_1938_.jpg,7.9,True,H tel du Nord,fr
poster_images/Irresistible_2006_.jpg,5.8,True,Irresistible,en
poster_images/Mata_Hari_1931_.jpg,6.7,True,Mata Hari,sw
poster_images/23_1998_.jpg,7.3,True,23,unknown
poster_images/Kinky_Boots_2005_.jpg,7.1,True,Kinky Boots,fi
poster_images/The_Glass_Key_1942_.jpg,7.1,True,The Glass Key,en
poster_images/The_Protector_2005_.jpg,7.1,True,The Protector,en
poster_images/Mission_Impossible_III_2006_.jpg,6.9,True,Mission Impossible III,fr
poster_images/Tian_bian_yi_duo_yun_2005_.jpg,6.6,True,Tian bian yi duo yun,id
poster_images/Die_Nibelungen_Siegfried_1924_.jpg,8.1,True,Die Nibelungen Siegfried,de
poster_images/Die_Nibelungen_Kriemhilds_Rache_1924_.jpg,7.9,True,Die Nibelungen Kriemhilds Rache,de
poster_images/Hae_anseon_2002_.jpg,6.5,True,Hae anseon,nl
poster_images/RV_2006_.jpg,5.5,True,RV,de
poster_images/Stick_It_2006_.jpg,6.4,True,Stick It,en
poster_images/Secret_Beyond_the_Door..._1947_.jpg,6.8,True,Secret Beyond the Door...,en
poster_images/Shijie_2004_.jpg,7.1,True,Shijie,sw
poster_images/Soldier_Blue_1970_.jpg,6.9,True,Soldier Blue,de
poster_images/Footlight_Parade_1933_.jpg,7.8,True,Footlight Parade,en
poster_images/LolliLove_2004_.jpg,6.4,True,LolliLove,it
poster_images/An_American_Haunting_2005_.jpg,5.0,True,An American Haunting,en
poster_images/Down_in_the_Valley_2005_.jpg,6.5,True,Down in the Valley,en
poster_images/Kakushi_ken_oni_no_tsume_2004_.jpg,7.8,True,Kakushi ken oni no tsume,et
poster_images/Over_the_Hedge_2006_.jpg,6.8,True,Over the Hedge,en
poster_images/Poseidon_2006_.jpg,5.6,True,Poseidon,pt
poster_images/The_Da_Vinci_Code_2006_.jpg,6.6,True,The Da Vinci Code,en
poster_images/X-Men_The_Last_Stand_2006_.jpg,6.7,True,X-Men The Last Stand,en
poster_images/The_Break-Up_2006_.jpg,5.8,True,The Break-Up,en
poster_images/Peaceful_Warrior_2006_.jpg,7.3,True,Peaceful Warrior,en
poster_images/Keeping_Up_with_the_Steins_2006_.jpg,5.4,True,Keeping Up with the Steins,en
poster_images/Cars_2006_.jpg,7.1,True,Cars,en
poster_images/Wassup_Rockers_2005_.jpg,6.0,True,Wassup Rockers,en
poster_images/The_Lost_City_2005_.jpg,6.7,True,The Lost City,en
poster_images/Standing_Still_2005_.jpg,5.8,True,Standing Still,da
poster_images/Carlito_s_Way_Rise_to_Power_2005_.jpg,4.9,True,Carlito s Way Rise to Power,en
poster_images/Beyond_a_Reasonable_Doubt_1956_.jpg,7.0,True,Beyond a Reasonable Doubt,en
poster_images/The_Earth_Is_a_Sinful_Song_1973_.jpg,7.0,True,The Earth Is a Sinful Song,en
poster_images/Qing_hong_2005_.jpg,7.0,True,Qing hong,tl
poster_images/Vera_Cruz_1954_.jpg,7.1,True,Vera Cruz,pt
poster_images/The_Russian_Specialist_2005_.jpg,5.7,True,The Russian Specialist,en
poster_images/Parting_Glances_1986_.jpg,7.8,True,Parting Glances,en
poster_images/Game_6_2005_.jpg,5.9,True,Game 6,ca
poster_images/American_Gun_2005_.jpg,6.2,True,American Gun,en
poster_images/Marilyn_Hotchkiss_Ballroom_Dancing_Charm_School_2005_.jpg,6.7,True,Marilyn Hotchkiss Ballroom Dancing Charm School,en
poster_images/The_Omen_2006_.jpg,5.5,True,The Omen,en
poster_images/The_King_2005_.jpg,6.6,True,The King,en
poster_images/Nacho_Libre_2006_.jpg,5.7,True,Nacho Libre,sk
poster_images/The_Lake_House_2006_.jpg,6.8,True,The Lake House,en
poster_images/Click_2006_.jpg,6.4,True,Click,en
poster_images/The_Seventh_Victim_1943_.jpg,6.9,True,The Seventh Victim,en
poster_images/Bleak_Moments_1971_.jpg,7.8,True,Bleak Moments,en
poster_images/Edvard_Munch_1974_.jpg,8.4,True,Edvard Munch,en
poster_images/The_Ace_of_Hearts_1921_.jpg,7.0,True,The Ace of Hearts,en
poster_images/The_Devil_Wears_Prada_2006_.jpg,6.8,True,The Devil Wears Prada,en
poster_images/Pirates_of_the_Caribbean_Dead_Man_s_Chest_2006_.jpg,7.3,True,Pirates of the Caribbean Dead Man s Chest,en
poster_images/Clerks_II_2006_.jpg,7.4,True,Clerks II,sv
poster_images/Lady_in_the_Water_2006_.jpg,5.6,True,Lady in the Water,en
poster_images/My_Super_Ex-Girlfriend_2006_.jpg,5.1,True,My Super Ex-Girlfriend,de
poster_images/Tammy_and_the_Bachelor_1957_.jpg,7.0,True,Tammy and the Bachelor,en
poster_images/Lady_on_a_Train_1945_.jpg,7.0,True,Lady on a Train,en
poster_images/Let_It_Be_1970_.jpg,7.8,True,Let It Be,fr
poster_images/See_No_Evil_2006_.jpg,5.1,True,See No Evil,en
poster_images/Lady_in_the_Lake_1947_.jpg,6.6,True,Lady in the Lake,en
poster_images/Trial_on_the_Road_1971_.jpg,8.0,True,Trial on the Road,en
poster_images/Who_Killed_the_Electric_Car_2006_.jpg,7.7,True,Who Killed the Electric Car,en
poster_images/The_Mother_and_the_Whore_1973_.jpg,8.2,True,The Mother and the Whore,en
poster_images/An_Inconvenient_Truth_2006_.jpg,7.5,True,An Inconvenient Truth,en
poster_images/Career_Opportunities_1991_.jpg,5.9,True,Career Opportunities,en
poster_images/Hollow_Man_II_2006_.jpg,4.4,True,Hollow Man II,en
poster_images/Chuck_Berry_Hail_Hail_Rock_n_Roll_1987_.jpg,7.8,True,Chuck Berry Hail Hail Rock n Roll,en
poster_images/Psych-Out_1968_.jpg,6.0,True,Psych-Out,pl
poster_images/Cattle_Call_2006_.jpg,3.8,True,Cattle Call,en
poster_images/Sister_Kenny_1946_.jpg,7.2,True,Sister Kenny,de
poster_images/Mountain_Patrol_2004_.jpg,7.7,True,Mountain Patrol,en
poster_images/High_School_Musical_2006_.jpg,5.2,True,High School Musical,en
poster_images/Drawing_Restraint_9_2005_.jpg,6.5,True,Drawing Restraint 9,en
poster_images/Crossing_the_Bridge_The_Sound_of_Istanbul_2005_.jpg,7.9,True,Crossing the Bridge The Sound of Istanbul,en
poster_images/I_Am_a_Sex_Addict_2005_.jpg,6.1,True,I Am a Sex Addict,en
poster_images/Cidade_Baixa_2005_.jpg,6.6,True,Cidade Baixa,pt
poster_images/Forever_Mine_1999_.jpg,5.3,True,Forever Mine,no
poster_images/The_War_Within_2005_.jpg,6.9,True,The War Within,en
poster_images/The_Ax_2005_.jpg,7.5,True,The Ax,en
poster_images/Beyond_the_Rocks_1922_.jpg,7.7,True,Beyond the Rocks,en
poster_images/Bob_the_Butler_2005_.jpg,5.7,True,Bob the Butler,en
poster_images/Jack_Frost_2_Revenge_of_the_Mutant_Killer_Snowman_2000_.jpg,3.8,True,Jack Frost 2 Revenge of the Mutant Killer Snowman,en
poster_images/Stoned_2005_.jpg,5.8,True,Stoned,en
poster_images/Marked_Woman_1937_.jpg,7.4,True,Marked Woman,so
poster_images/Running_1979_.jpg,5.9,True,Running,no
poster_images/Blessed_Event_1932_.jpg,7.2,True,Blessed Event,en
poster_images/Susan_Lenox_1931_.jpg,6.5,True,Susan Lenox,tl
poster_images/The_Adjuster_1991_.jpg,6.7,True,The Adjuster,en
poster_images/Garfield_A_Tail_of_Two_Kitties_2006_.jpg,5.0,True,Garfield A Tail of Two Kitties,en
poster_images/Sommer_vorm_Balkon_2005_.jpg,7.0,True,Sommer vorm Balkon,no
poster_images/The_Bribe_1949_.jpg,6.7,True,The Bribe,en
poster_images/Without_Love_1945_.jpg,6.8,True,Without Love,en
poster_images/Waist_Deep_2006_.jpg,5.9,True,Waist Deep,nl
poster_images/Uno_sceriffo_extraterrestre..._poco_extra_e_molto_terrestre_1979_.jpg,6.1,True,Uno sceriffo extraterrestre... poco extra e molto terrestre,pt
poster_images/Triple_Cross_1966_.jpg,6.4,True,Triple Cross,fr
poster_images/Mouth_to_Mouth_2005_.jpg,6.3,True,Mouth to Mouth,en
poster_images/Superman_Returns_2006_.jpg,6.1,True,Superman Returns,id
poster_images/Edward_II_1991_.jpg,7.0,True,Edward II,cy
poster_images/The_Road_to_Guantanamo_2006_.jpg,7.5,True,The Road to Guantanamo,en
poster_images/Leonard_Cohen_I_m_Your_Man_2005_.jpg,6.9,True,Leonard Cohen I m Your Man,en
poster_images/Edmond_2005_.jpg,6.3,True,Edmond,pt
poster_images/The_Oh_in_Ohio_2006_.jpg,5.6,True,The Oh in Ohio,en
poster_images/Little_Miss_Sunshine_2006_.jpg,7.8,True,Little Miss Sunshine,en
poster_images/Brothers_of_the_Head_2005_.jpg,6.4,True,Brothers of the Head,en
poster_images/Forgiving_Dr._Mengele_2006_.jpg,7.1,True,Forgiving Dr. Mengele,no
poster_images/Gori_vatra_2003_.jpg,7.4,True,Gori vatra,hr
poster_images/Curse_of_the_Pink_Panther_1983_.jpg,4.3,True,Curse of the Pink Panther,en
poster_images/Mimic_Sentinel_2003_.jpg,4.4,True,Mimic Sentinel,it
poster_images/These_Girls_2005_.jpg,5.8,True,These Girls,en
poster_images/Instrument_2003_.jpg,8.2,True,Instrument,ro
poster_images/The_300_Spartans_1962_.jpg,6.7,True,The 300 Spartans,en
poster_images/Knock_on_Any_Door_1949_.jpg,6.9,True,Knock on Any Door,en
poster_images/China_Seas_1935_.jpg,7.0,True,China Seas,en
poster_images/I_Walk_the_Line_1970_.jpg,6.7,True,I Walk the Line,en
poster_images/The_Girl_Can_t_Help_It_1956_.jpg,6.9,True,The Girl Can t Help It,en
poster_images/Krrish_2006_.jpg,6.3,True,Krrish,sq
poster_images/Strangers_with_Candy_2005_.jpg,6.1,True,Strangers with Candy,en
poster_images/Prophecy_1979_.jpg,5.4,True,Prophecy,en
poster_images/The_Kremlin_Letter_1970_.jpg,6.4,True,The Kremlin Letter,de
poster_images/Subject_Two_2006_.jpg,5.5,True,Subject Two,en
poster_images/Zui_hao_de_shi_guang_2005_.jpg,7.0,True,Zui hao de shi guang,pt
poster_images/The_Gumball_Rally_1976_.jpg,6.3,True,The Gumball Rally,en
poster_images/Army_of_Shadows_1969_.jpg,8.2,True,Army of Shadows,en
poster_images/Orchestra_Rehearsal_1978_.jpg,7.3,True,Orchestra Rehearsal,de
poster_images/Littleman_2006_.jpg,4.3,True,Littleman,et
poster_images/Dancing_Lady_1933_.jpg,6.7,True,Dancing Lady,tl
poster_images/The_Purple_Plain_1954_.jpg,6.6,True,The Purple Plain,en
poster_images/Coonskin_1975_.jpg,6.8,True,Coonskin,fi
poster_images/Yeogo_goedam_II_1999_.jpg,6.6,True,Yeogo goedam II,cy
poster_images/End_Game_2006_.jpg,5.1,True,End Game,de
poster_images/End_of_the_Spear_2005_.jpg,7.0,True,End of the Spear,en
poster_images/Two_for_the_Seesaw_1962_.jpg,6.8,True,Two for the Seesaw,en
poster_images/The_Detective_1968_.jpg,6.5,True,The Detective,en
poster_images/Monster_House_2006_.jpg,6.6,True,Monster House,en
poster_images/Pr__behy_obycejn_ho_s__lenstv___2005_.jpg,7.4,True,Pr  behy obycejn ho s  lenstv,cs
poster_images/Tylko_mnie_kochaj_2006_.jpg,4.8,True,Tylko mnie kochaj,pl
poster_images/Combien_tu_m_aimes_2005_.jpg,5.7,True,Combien tu m aimes,es
poster_images/Color_Me_Kubrick_2005_.jpg,6.2,True,Color Me Kubrick,en
poster_images/La_muerte_de_un_bur__crata_1966_.jpg,7.8,True,La muerte de un bur  crata,fr
poster_images/Snakes_on_a_Plane_2006_.jpg,5.6,True,Snakes on a Plane,et
poster_images/Scoop_2006_.jpg,6.7,True,Scoop,en
poster_images/Talladega_Nights_The_Ballad_of_Ricky_Bobby_2006_.jpg,6.6,True,Talladega Nights The Ballad of Ricky Bobby,en
poster_images/Night_at_the_Museum_2006_.jpg,6.4,True,Night at the Museum,en
poster_images/World_Trade_Center_2006_.jpg,6.0,True,World Trade Center,en
poster_images/Stranger_Than_Fiction_2006_.jpg,7.6,True,Stranger Than Fiction,en
poster_images/The_Night_Listener_2006_.jpg,5.9,True,The Night Listener,en
poster_images/Barnyard_2006_.jpg,5.6,True,Barnyard,id
poster_images/Murmur_of_the_Heart_1971_.jpg,7.9,True,Murmur of the Heart,en
poster_images/They_Won_t_Believe_Me_1947_.jpg,7.2,True,They Won t Believe Me,en
poster_images/The_Left_Hand_of_God_1955_.jpg,6.5,True,The Left Hand of God,en
poster_images/Compulsion_1959_.jpg,7.5,True,Compulsion,en
poster_images/A_Canterbury_Tale_1944_.jpg,7.7,True,A Canterbury Tale,en
poster_images/Dirty_Mary_Crazy_Larry_1974_.jpg,6.7,True,Dirty Mary Crazy Larry,en
poster_images/Angels_Over_Broadway_1940_.jpg,6.7,True,Angels Over Broadway,en
poster_images/Fortress_1985_.jpg,7.2,True,Fortress,pt
poster_images/Step_Up_2006_.jpg,6.5,True,Step Up,sv
poster_images/Zoom_2006_.jpg,4.2,True,Zoom,nl
poster_images/Bon_Cop_Bad_Cop_2006_.jpg,7.0,True,Bon Cop Bad Cop,en
poster_images/Tom_Dick_and_Harry_1941_.jpg,6.6,True,Tom Dick and Harry,en
poster_images/Mind_Game_2004_.jpg,7.9,True,Mind Game,de
poster_images/Land_of_the_Blind_2006_.jpg,6.6,True,Land of the Blind,en
poster_images/Half_Nelson_2006_.jpg,7.2,True,Half Nelson,en
poster_images/La_moustache_2005_.jpg,6.7,True,La moustache,fr
poster_images/Wing_Chun_1994_.jpg,7.0,True,Wing Chun,vi
