image_path,imdb_score,file_exists
poster_images/Frances_1982_.jpg,7.4,True
poster_images/Plenty_1985_.jpg,6.1,True
poster_images/The_Iron_Giant_1999_.jpg,8.0,True
poster_images/The_Sixth_Sense_1999_.jpg,8.1,True
poster_images/The_Thomas_Crown_Affair_1999_.jpg,6.8,True
poster_images/The_Thomas_Crown_Affair_1968_.jpg,7.0,True
poster_images/The_Acid_House_1998_.jpg,6.3,True
poster_images/The_Adventures_of_Sebastian_Cole_1998_.jpg,6.9,True
poster_images/Stiff_Upper_Lips_1998_.jpg,6.4,True
poster_images/The_Yards_2000_.jpg,6.4,True
poster_images/Bowfinger_1999_.jpg,6.4,True
poster_images/Brokedown_Palace_1999_.jpg,6.4,True
poster_images/Detroit_Rock_City_1999_.jpg,6.8,True
poster_images/Alice_et_Martin_1998_.jpg,6.4,True
poster_images/Better_Than_Chocolate_1999_.jpg,6.2,True
poster_images/Head_On_1998_.jpg,6.4,True
poster_images/Cobra_1925_.jpg,7.5,True
poster_images/Never_Talk_to_Strangers_1995_.jpg,5.1,True
poster_images/The_Raven_1963_.jpg,6.7,True
poster_images/The_Tingler_1959_.jpg,6.7,True
poster_images/Pit_and_the_Pendulum_1961_.jpg,7.1,True
poster_images/The_Tomb_of_Ligeia_1964_.jpg,6.6,True
poster_images/The_Masque_of_the_Red_Death_1964_.jpg,7.1,True
poster_images/Tales_of_Terror_1962_.jpg,6.9,True
poster_images/Cat_s_Eye_1985_.jpg,6.2,True
poster_images/Damien_Omen_II_1978_.jpg,6.3,True
poster_images/The_Final_Conflict_1981_.jpg,5.6,True
poster_images/Airplane_II_The_Sequel_1982_.jpg,6.1,True
poster_images/An_American_Werewolf_in_Paris_1997_.jpg,5.1,True
poster_images/National_Lampoon_s_European_Vacation_1985_.jpg,6.1,True
poster_images/National_Lampoon_s_Vacation_1983_.jpg,7.4,True
poster_images/Funny_Farm_1988_.jpg,6.1,True
poster_images/Big_1988_.jpg,7.3,True
poster_images/Problem_Child_1990_.jpg,5.3,True
poster_images/Problem_Child_2_1991_.jpg,4.6,True
poster_images/Little_Nemo_Adventures_in_Slumberland_1989_.jpg,7.2,True
poster_images/Oscar_and_Lucinda_1997_.jpg,6.7,True
poster_images/Teaching_Mrs._Tingle_1999_.jpg,5.2,True
poster_images/Love_Stinks_1999_.jpg,5.8,True
poster_images/Perfect_Blue_1997_.jpg,7.9,True
poster_images/In_Too_Deep_1999_.jpg,6.1,True
poster_images/The_Source_The_Story_of_the_Beats_and_the_Beat_Generation_1999_.jpg,7.5,True
poster_images/Iron_Eagle_1986_.jpg,5.3,True
poster_images/Iron_Eagle_II_1988_.jpg,3.6,True
poster_images/Iron_Eagle_IV_1995_.jpg,3.2,True
poster_images/Hamlet_1964_.jpg,7.5,True
poster_images/Male_and_Female_1919_.jpg,7.9,True
poster_images/Medicine_Man_1992_.jpg,6.0,True
poster_images/Die_Spinnen_1._Teil_-_Der_Goldene_See_1919_.jpg,6.6,True
poster_images/On_the_Ropes_1999_.jpg,7.5,True
poster_images/Rosie_1998_.jpg,7.3,True
poster_images/The_13th_Warrior_1999_.jpg,6.6,True
poster_images/The_Astronaut_s_Wife_1999_.jpg,5.3,True
poster_images/Dudley_Do-Right_1999_.jpg,3.9,True
poster_images/Bure_baruta_1998_.jpg,7.9,True
poster_images/A_Dog_of_Flanders_1999_.jpg,6.3,True
poster_images/The_Lost_Son_1999_.jpg,6.6,True
poster_images/Lucie_Aubrac_1997_.jpg,6.7,True
poster_images/Chill_Factor_1999_.jpg,5.2,True
poster_images/Outside_Providence_1999_.jpg,6.4,True
poster_images/I_Woke_Up_Early_the_Day_I_Died_1998_.jpg,6.2,True
poster_images/Stigmata_1999_.jpg,6.2,True
poster_images/Stir_of_Echoes_1999_.jpg,7.0,True
poster_images/Best_Laid_Plans_1999_.jpg,6.2,True
poster_images/Black_Cat_White_Cat_1998_.jpg,8.1,True
poster_images/The_Minus_Man_1999_.jpg,6.2,True
poster_images/The_Adventures_of_Milo_and_Otis_1986_.jpg,7.1,True
poster_images/Only_Angels_Have_Wings_1939_.jpg,7.7,True
poster_images/Othello_1951_.jpg,7.8,True
poster_images/Queens_Logic_1991_.jpg,5.9,True
poster_images/Public_Access_1993_.jpg,5.3,True
poster_images/Saturn_3_1980_.jpg,5.1,True
poster_images/A_Soldier_s_Story_1984_.jpg,7.2,True
poster_images/The_Forgotten_1973_.jpg,5.2,True
poster_images/Nightmares_1983_.jpg,5.7,True
poster_images/I_Saw_What_You_Did_1965_.jpg,6.2,True
poster_images/Yellow_Submarine_1968_.jpg,7.4,True
poster_images/Blue_Streak_1999_.jpg,6.3,True
poster_images/For_Love_of_the_Game_1999_.jpg,6.5,True
poster_images/Caligula_1979_.jpg,5.3,True
poster_images/A_Hard_Day_s_Night_1964_.jpg,7.7,True
poster_images/Sugar_Town_1999_.jpg,6.1,True
poster_images/The_Buddy_Holly_Story_1978_.jpg,7.2,True
poster_images/Fright_Night_1985_.jpg,7.1,True
poster_images/La_s_paration_1994_.jpg,7.1,True
poster_images/Barefoot_in_the_Park_1967_.jpg,7.0,True
poster_images/Deliverance_1972_.jpg,7.7,True
poster_images/Thumbelina_1994_.jpg,6.3,True
poster_images/Hell_Night_1981_.jpg,5.8,True
poster_images/Lung_hing_foo_dai_1986_.jpg,7.1,True
poster_images/Double_Jeopardy_1999_.jpg,6.4,True
poster_images/Jakob_the_Liar_1999_.jpg,6.5,True
poster_images/Mumford_1999_.jpg,6.9,True
poster_images/Dog_Park_1998_.jpg,5.1,True
poster_images/The_Adventures_of_Elmo_in_Grouchland_1999_.jpg,5.8,True
poster_images/Simon_Sez_1999_.jpg,2.5,True
poster_images/Drive_Me_Crazy_1999_.jpg,5.7,True
poster_images/Mystery_Alaska_1999_.jpg,6.7,True
poster_images/Three_Kings_1999_.jpg,7.1,True
poster_images/New_Rose_Hotel_1998_.jpg,4.8,True
poster_images/Plunkett_Macleane_1999_.jpg,6.4,True
poster_images/And_the_Ship_Sails_On_1983_.jpg,7.7,True
poster_images/The_Dark_Half_1993_.jpg,5.9,True
poster_images/Gulliver_s_Travels_1939_.jpg,6.8,True
poster_images/Monkey_Shines_1988_.jpg,6.2,True
poster_images/Phantasm_1979_.jpg,6.9,True
poster_images/Psycho_II_1983_.jpg,6.4,True
poster_images/Psycho_III_1986_.jpg,5.3,True
poster_images/Rain_1932_.jpg,6.9,True
poster_images/Sanjuro_1962_.jpg,8.2,True
poster_images/Random_Hearts_1999_.jpg,5.1,True
poster_images/Superstar_1999_.jpg,5.0,True
poster_images/Five_Wives_Three_Secretaries_and_Me_1998_.jpg,7.2,True
poster_images/The_Grandfather_1998_.jpg,7.5,True
poster_images/The_Limey_1999_.jpg,7.1,True
poster_images/The_Mating_Habits_of_the_Earthbound_Human_1999_.jpg,6.4,True
poster_images/Molly_1999_.jpg,5.8,True
poster_images/Risky_Business_1983_.jpg,6.8,True
poster_images/Total_Recall_1990_.jpg,7.5,True
poster_images/Body_Heat_1981_.jpg,7.4,True
poster_images/Ferris_Bueller_s_Day_Off_1986_.jpg,7.8,True
poster_images/The_Year_of_Living_Dangerously_1982_.jpg,7.2,True
poster_images/Children_of_Paradise_1945_.jpg,8.4,True
poster_images/Handle_with_Care_1977_.jpg,6.7,True
poster_images/The_Conformist_1970_.jpg,8.1,True
poster_images/Hairspray_1988_.jpg,7.0,True
poster_images/Brief_Encounter_1945_.jpg,8.1,True
poster_images/The_Razor_s_Edge_1984_.jpg,6.6,True
poster_images/Reds_1981_.jpg,7.5,True
poster_images/Return_with_Honor_1998_.jpg,8.3,True
poster_images/Dom_za_vesanje_1988_.jpg,8.3,True
poster_images/Days_of_Heaven_1978_.jpg,8.0,True
poster_images/The_Fire_Within_1963_.jpg,8.1,True
poster_images/El_amor_brujo_1986_.jpg,7.1,True
poster_images/The_Lady_Eve_1941_.jpg,8.0,True
poster_images/Man_Facing_Southeast_1986_.jpg,7.8,True
poster_images/Niagara_1953_.jpg,7.1,True
poster_images/Gilda_1946_.jpg,7.8,True
poster_images/South_Pacific_1958_.jpg,6.9,True
poster_images/Flashdance_1983_.jpg,6.1,True
poster_images/Indochine_1992_.jpg,7.1,True
poster_images/Mike_s_Murder_1984_.jpg,5.6,True
poster_images/Goldfinger_1964_.jpg,7.8,True
poster_images/From_Russia_with_Love_1963_.jpg,7.5,True
poster_images/Dr._No_1962_.jpg,7.3,True
poster_images/The_Blue_Lagoon_1980_.jpg,5.7,True
poster_images/Home_Alone_2_Lost_in_New_York_1992_.jpg,6.6,True
poster_images/Penitentiary_1979_.jpg,5.8,True
poster_images/Penitentiary_II_1982_.jpg,3.5,True
poster_images/Someone_to_Watch_Over_Me_1987_.jpg,6.1,True
poster_images/Sparrows_1926_.jpg,7.5,True
poster_images/Naturally_Native_1998_.jpg,6.5,True
poster_images/The_Bad_Seed_1956_.jpg,7.5,True
poster_images/Time_Bandits_1981_.jpg,7.0,True
poster_images/A_Man_and_a_Woman_1966_.jpg,7.7,True
poster_images/Fitzcarraldo_1982_.jpg,8.2,True
poster_images/All_That_Jazz_1979_.jpg,7.8,True
poster_images/Hong_gao_liang_1987_.jpg,7.5,True
poster_images/Crimes_and_Misdemeanors_1989_.jpg,8.0,True
poster_images/Bats_1999_.jpg,3.7,True
poster_images/The_Best_Man_1999_.jpg,6.7,True
poster_images/Bringing_Out_the_Dead_1999_.jpg,6.8,True
poster_images/Crazy_in_Alabama_1999_.jpg,6.3,True
poster_images/Three_to_Tango_1999_.jpg,6.1,True
poster_images/Body_Shots_1999_.jpg,5.0,True
poster_images/Men_Cry_Bullets_1998_.jpg,5.6,True
poster_images/The_Guardian_1990_.jpg,5.3,True
poster_images/On_Any_Sunday_1971_.jpg,7.9,True
poster_images/RoboCop_1987_.jpg,7.5,True
poster_images/RoboCop_2_1990_.jpg,5.7,True
poster_images/Who_Framed_Roger_Rabbit_1988_.jpg,7.7,True
poster_images/Melvin_and_Howard_1980_.jpg,6.9,True
poster_images/For_Your_Eyes_Only_1981_.jpg,6.8,True
poster_images/Licence_to_Kill_1989_.jpg,6.6,True
poster_images/Live_and_Let_Die_1973_.jpg,6.8,True
poster_images/Rawhead_Rex_1986_.jpg,5.0,True
poster_images/Thunderball_1965_.jpg,7.0,True
poster_images/La_Ciudad_The_City_1998_.jpg,7.2,True
poster_images/Music_of_the_Heart_1999_.jpg,6.7,True
poster_images/Being_John_Malkovich_1999_.jpg,7.8,True
poster_images/Man_of_the_Century_1999_.jpg,7.0,True
poster_images/Last_Night_1998_.jpg,7.3,True
poster_images/Portraits_chinois_1996_.jpg,6.0,True
poster_images/Rosetta_1999_.jpg,7.6,True
poster_images/Bride_of_Re-Animator_1989_.jpg,6.2,True
poster_images/The_General_1926_.jpg,8.2,True
poster_images/My_Best_Girl_1927_.jpg,7.6,True
poster_images/Piranha_1978_.jpg,5.9,True
poster_images/Rough_Night_in_Jericho_1967_.jpg,6.4,True
poster_images/Slaughterhouse_1987_.jpg,5.4,True
poster_images/The_Taming_of_the_Shrew_1967_.jpg,7.2,True
poster_images/Little_Big_Man_1970_.jpg,7.6,True
poster_images/A_Face_in_the_Crowd_1957_.jpg,8.2,True
poster_images/Trading_Places_1983_.jpg,7.5,True
poster_images/Meatballs_1979_.jpg,6.2,True
poster_images/Meatballs_Part_II_1984_.jpg,3.5,True
poster_images/Meatballs_III_Summer_Job_1986_.jpg,3.3,True
poster_images/Meatballs_4_1992_.jpg,3.0,True
poster_images/Dead_Again_1991_.jpg,7.0,True
poster_images/Peter_s_Friends_1992_.jpg,7.0,True
poster_images/The_Incredibly_True_Adventure_of_Two_Girls_in_Love_1995_.jpg,6.5,True
poster_images/Experience_Preferred..._But_Not_Essential_1982_.jpg,7.2,True
poster_images/Dogma_1999_.jpg,7.4,True
poster_images/The_Messenger_The_Story_of_Joan_of_Arc_1999_.jpg,6.4,True
poster_images/Pok_mon_The_First_Movie_-_Mewtwo_Strikes_Back_1998_.jpg,5.9,True
poster_images/Felicia_s_Journey_1999_.jpg,7.0,True
poster_images/Oxygen_1999_.jpg,6.1,True
poster_images/Poison_Ivy_The_New_Seduction_1997_.jpg,4.8,True
poster_images/Ten_Benny_1995_.jpg,5.8,True
poster_images/Tora_Tora_Tora_1970_.jpg,7.5,True
poster_images/Women_on_the_Verge_of_a_Nervous_Breakdown_1988_.jpg,7.6,True
poster_images/Stand_and_Deliver_1988_.jpg,7.3,True
poster_images/Moonstruck_1987_.jpg,7.1,True
poster_images/The_Sandpiper_1965_.jpg,6.2,True
poster_images/Jeremiah_Johnson_1972_.jpg,7.6,True
poster_images/Irma_la_Douce_1963_.jpg,7.4,True
poster_images/Liberty_Heights_1999_.jpg,7.1,True
poster_images/Mansfield_Park_1999_.jpg,7.1,True
poster_images/Goodbye_20th_Century_1998_.jpg,7.0,True
poster_images/Sleepy_Hollow_1999_.jpg,7.4,True
poster_images/Harvey_1950_.jpg,8.0,True
poster_images/Kagemusha_1980_.jpg,8.0,True
poster_images/Ch_shingura_1962_.jpg,7.8,True
poster_images/McCabe_Mrs._Miller_1971_.jpg,7.7,True
poster_images/The_Grapes_of_Wrath_1940_.jpg,8.1,True
poster_images/My_Man_Godfrey_1957_.jpg,6.3,True
poster_images/The_Natural_1984_.jpg,7.5,True
poster_images/Shampoo_1975_.jpg,6.3,True
poster_images/Fatal_Attraction_1987_.jpg,6.9,True
poster_images/Jagged_Edge_1985_.jpg,6.4,True
poster_images/Stanley_Iris_1990_.jpg,6.3,True
poster_images/Midnight_Run_1988_.jpg,7.6,True
poster_images/Awakenings_1990_.jpg,7.8,True
poster_images/Come_See_the_Paradise_1990_.jpg,6.7,True
poster_images/Backdraft_1991_.jpg,6.7,True
poster_images/The_Fisher_King_1991_.jpg,7.6,True
poster_images/The_River_1984_.jpg,6.3,True
poster_images/_night_Mother_1986_.jpg,7.6,True
poster_images/Toy_Story_2_1999_.jpg,7.9,True
poster_images/Miss_Julie_1999_.jpg,6.4,True
poster_images/Tumbleweeds_1999_.jpg,6.7,True
poster_images/A_Bay_of_Blood_1971_.jpg,6.7,True
poster_images/The_Distinguished_Gentleman_1992_.jpg,5.8,True
poster_images/Santa_Fe_Trail_1940_.jpg,6.3,True
poster_images/The_End_of_the_Affair_1999_.jpg,7.2,True
poster_images/Sweet_and_Lowdown_1999_.jpg,7.3,True
poster_images/The_Bonfire_of_the_Vanities_1990_.jpg,5.5,True
poster_images/Broadway_Damage_1997_.jpg,6.8,True
poster_images/Go_West_1925_.jpg,7.3,True
poster_images/La_Grande_Illusion_1937_.jpg,8.1,True
poster_images/The_Great_Santini_1979_.jpg,7.2,True
poster_images/The_Sea_Wolves_1980_.jpg,6.3,True
poster_images/Stealing_Home_1988_.jpg,6.8,True
poster_images/Tarzan_the_Fearless_1933_.jpg,5.3,True
poster_images/Three_Ages_1923_.jpg,7.2,True
poster_images/The_Two_Jakes_1990_.jpg,6.1,True
poster_images/U2_Rattle_and_Hum_1988_.jpg,7.4,True
poster_images/Hell_in_the_Pacific_1968_.jpg,7.4,True
poster_images/The_Glass_Bottom_Boat_1966_.jpg,6.5,True
poster_images/Cradle_Will_Rock_1999_.jpg,6.9,True
poster_images/Deuce_Bigalow_Male_Gigolo_1999_.jpg,5.7,True
poster_images/The_Green_Mile_1999_.jpg,8.5,True
poster_images/The_War_Zone_1999_.jpg,7.4,True
poster_images/The_Bat_Whispers_1930_.jpg,6.5,True
poster_images/The_7th_Voyage_of_Sinbad_1958_.jpg,7.2,True
poster_images/Anna_and_the_King_1999_.jpg,6.7,True
poster_images/Bicentennial_Man_1999_.jpg,6.8,True
poster_images/Stuart_Little_1999_.jpg,5.9,True
poster_images/The_Emperor_and_the_Assassin_1998_.jpg,7.3,True
poster_images/Fantasia_2000_1999_.jpg,7.2,True
poster_images/Onegin_1999_.jpg,6.9,True
poster_images/Topsy-Turvy_1999_.jpg,7.4,True
poster_images/The_Alley_Cats_1966_.jpg,4.9,True
poster_images/Brenda_Starr_1989_.jpg,4.6,True
poster_images/Carnal_Knowledge_1971_.jpg,7.0,True
poster_images/The_Falcon_and_the_Snowman_1985_.jpg,6.8,True
poster_images/Room_at_the_Top_1959_.jpg,7.7,True
poster_images/Any_Given_Sunday_1999_.jpg,6.8,True
poster_images/Man_on_the_Moon_1999_.jpg,7.4,True
poster_images/Galaxy_Quest_1999_.jpg,7.3,True
poster_images/The_Talented_Mr._Ripley_1999_.jpg,7.3,True
poster_images/Next_Friday_2000_.jpg,6.1,True
poster_images/The_Hurricane_1999_.jpg,7.6,True
poster_images/Angela_s_Ashes_1999_.jpg,7.3,True
poster_images/Play_It_to_the_Bone_1999_.jpg,5.4,True
poster_images/Titus_1999_.jpg,7.2,True
poster_images/Mr._Death_The_Rise_and_Fall_of_Fred_A._Leuchter_Jr._1999_.jpg,7.5,True
poster_images/The_Third_Miracle_1999_.jpg,6.6,True
poster_images/Montana_1998_.jpg,6.4,True
poster_images/Snow_Falling_on_Cedars_1999_.jpg,6.8,True
poster_images/Girl_Interrupted_1999_.jpg,7.3,True
poster_images/Trans_1998_.jpg,5.9,True
poster_images/The_Life_and_Times_of_Hank_Greenberg_1998_.jpg,7.6,True
poster_images/My_Dog_Skip_2000_.jpg,7.0,True
poster_images/Supernova_2000_.jpg,4.8,True
poster_images/The_Quarry_1998_.jpg,6.5,True
poster_images/Theeviravaathi_The_Terrorist_1998_.jpg,7.2,True
poster_images/The_Way_We_Were_1973_.jpg,7.1,True
poster_images/Tess_of_the_Storm_Country_1922_.jpg,7.3,True
poster_images/Stalag_17_1953_.jpg,8.0,True
poster_images/Papillon_1973_.jpg,8.0,True
poster_images/Pal_Joey_1957_.jpg,6.8,True
poster_images/Five_Easy_Pieces_1970_.jpg,7.5,True
poster_images/Dead_Calm_1989_.jpg,6.8,True
poster_images/The_Boys_from_Brazil_1978_.jpg,7.0,True
poster_images/Black_Sunday_1960_.jpg,7.3,True
poster_images/The_Snows_of_Kilimanjaro_1952_.jpg,6.2,True
poster_images/Fast_Times_at_Ridgemont_High_1982_.jpg,7.2,True
poster_images/A_Cry_in_the_Dark_1988_.jpg,6.9,True
poster_images/Born_to_Win_1971_.jpg,5.7,True
poster_images/Batman_Mask_of_the_Phantasm_1993_.jpg,7.9,True
poster_images/Voyage_of_the_Damned_1976_.jpg,6.5,True
poster_images/Vampyros_Lesbos_1971_.jpg,5.5,True
poster_images/A_Star_Is_Born_1937_.jpg,7.6,True
poster_images/Poison_1991_.jpg,6.5,True
poster_images/Night_Tide_1961_.jpg,6.4,True
poster_images/The_Draughtsman_s_Contract_1982_.jpg,7.3,True
poster_images/Carmen_1984_.jpg,7.6,True
poster_images/A_Zed_Two_Noughts_1985_.jpg,7.5,True
poster_images/Woman_in_the_Dunes_1964_.jpg,8.5,True
poster_images/Down_to_You_2000_.jpg,4.9,True
poster_images/Hellhounds_on_My_Trail_The_Afterlife_of_Robert_Johnson_2000_.jpg,7.3,True
poster_images/Malcolm_X_1992_.jpg,7.7,True
poster_images/Twin_Peaks_Fire_Walk_with_Me_1992_.jpg,7.2,True
poster_images/Hard_Boiled_1992_.jpg,7.9,True
poster_images/Forever_Young_1992_.jpg,6.2,True
poster_images/Of_Mice_and_Men_1992_.jpg,7.5,True
poster_images/Bad_Lieutenant_1992_.jpg,7.1,True
poster_images/Beloved_Friend_1999_.jpg,6.9,True
poster_images/Gendernauts_A_Journey_Through_Shifting_Identities_1999_.jpg,5.8,True
poster_images/Knockout_2000_.jpg,4.0,True
poster_images/The_Baby_1973_.jpg,6.1,True
poster_images/The_Brandon_Teena_Story_1998_.jpg,7.3,True
poster_images/Different_for_Girls_1996_.jpg,6.8,True
poster_images/Minnie_and_Moskowitz_1971_.jpg,7.5,True
poster_images/They_Might_Be_Giants_1971_.jpg,7.0,True
poster_images/The_Beach_2000_.jpg,6.6,True
poster_images/Snow_Day_2000_.jpg,5.0,True
poster_images/Cotton_Mary_1999_.jpg,5.4,True
poster_images/Trois_2000_.jpg,3.9,True
poster_images/The_Big_Combo_1955_.jpg,7.4,True
poster_images/Conceiving_Ada_1997_.jpg,4.8,True
poster_images/Raining_Stones_1993_.jpg,7.5,True
poster_images/To_Sir_with_Love_1967_.jpg,7.7,True
poster_images/With_Byrd_at_the_South_Pole_1930_.jpg,7.2,True
poster_images/Pitch_Black_2000_.jpg,7.1,True
poster_images/The_Whole_Nine_Yards_2000_.jpg,6.7,True
poster_images/Black_Tar_Heroin_The_Dark_End_of_the_Street_2000_.jpg,8.0,True
poster_images/Blue_Collar_1978_.jpg,7.6,True
poster_images/The_Kid_1921_.jpg,8.3,True
poster_images/The_Man_from_Laramie_1955_.jpg,7.4,True
poster_images/The_Wild_McCullochs_1975_.jpg,4.7,True
poster_images/Class_Reunion_1982_.jpg,4.6,True
poster_images/The_Big_Trees_1952_.jpg,5.8,True
poster_images/Happy_Go_Lovely_1951_.jpg,6.5,True
poster_images/Reindeer_Games_2000_.jpg,5.7,True
poster_images/Wonder_Boys_2000_.jpg,7.4,True
poster_images/Judy_Berlin_1999_.jpg,6.8,True
poster_images/Mifunes_sidste_sang_1999_.jpg,7.2,True
poster_images/The_Waiting_Game_1999_.jpg,5.3,True
poster_images/Chain_of_Fools_2000_.jpg,6.1,True
poster_images/Drowning_Mona_2000_.jpg,5.6,True
poster_images/The_Next_Best_Thing_2000_.jpg,4.7,True
poster_images/What_Planet_Are_You_From_2000_.jpg,5.6,True
poster_images/Beyond_the_Mat_1999_.jpg,7.6,True
poster_images/Splendor_in_the_Grass_1961_.jpg,7.8,True
poster_images/The_Killing_of_Sister_George_1968_.jpg,7.1,True
poster_images/Key_Largo_1948_.jpg,7.9,True
poster_images/It_Happened_Here_1965_.jpg,6.8,True
poster_images/I_ll_Never_Forget_What_s_isname_1967_.jpg,7.1,True
poster_images/For_All_Mankind_1989_.jpg,8.2,True
poster_images/Cross_of_Iron_1977_.jpg,7.5,True
poster_images/Bride_of_the_Monster_1955_.jpg,4.1,True
poster_images/Born_Yesterday_1950_.jpg,7.6,True
poster_images/Birdy_1984_.jpg,7.3,True
poster_images/And_God_Created_Woman_1988_.jpg,4.2,True
poster_images/Blood_Feast_1963_.jpg,5.0,True
poster_images/Color_Me_Blood_Red_1965_.jpg,5.3,True
poster_images/The_Night_Visitor_1971_.jpg,6.8,True
poster_images/The_Perils_of_Pauline_1947_.jpg,7.1,True
poster_images/Two_Thousand_Maniacs_1964_.jpg,5.9,True
poster_images/Brown_s_Requiem_1998_.jpg,5.9,True
poster_images/The_Closer_You_Get_2000_.jpg,6.4,True
poster_images/Condo_Painting_2000_.jpg,7.1,True
poster_images/Est_-_Ouest_1999_.jpg,7.5,True
poster_images/Hoosiers_1986_.jpg,7.6,True
poster_images/Bull_Durham_1988_.jpg,7.1,True
poster_images/Dog_Day_Afternoon_1975_.jpg,8.0,True
poster_images/American_Graffiti_1973_.jpg,7.5,True
poster_images/The_Asphalt_Jungle_1950_.jpg,7.9,True
poster_images/The_Devil_s_Brigade_1968_.jpg,6.8,True
poster_images/Betrayed_1988_.jpg,6.3,True
poster_images/Bound_for_Glory_1976_.jpg,7.4,True
poster_images/The_Bridge_at_Remagen_1969_.jpg,6.7,True
poster_images/Buck_and_the_Preacher_1972_.jpg,6.4,True
poster_images/Daughters_of_the_Dust_1991_.jpg,6.4,True
poster_images/Destination_Moon_1950_.jpg,6.4,True
poster_images/La_nuit_fantastique_1942_.jpg,7.0,True
poster_images/Hangmen_Also_Die_1943_.jpg,7.5,True
poster_images/Der_Unhold_1996_.jpg,7.0,True
poster_images/On_the_Beach_1959_.jpg,7.3,True
poster_images/Slaves_to_the_Underground_1997_.jpg,5.2,True
poster_images/Song_of_Freedom_1936_.jpg,6.6,True
poster_images/Big_Fella_1937_.jpg,6.2,True
poster_images/The_Taking_of_Pelham_One_Two_Three_1974_.jpg,7.7,True
poster_images/Volunteers_1985_.jpg,5.4,True
poster_images/JFK_1991_.jpg,8.0,True
poster_images/Who_s_Harry_Crumb_1989_.jpg,5.8,True
poster_images/Let_s_Get_Harry_1986_.jpg,5.2,True
poster_images/Shanghai_Surprise_1986_.jpg,3.0,True
poster_images/Who_s_That_Girl_1987_.jpg,4.7,True
poster_images/Blind_Date_1987_.jpg,5.9,True
poster_images/Nadine_1987_.jpg,5.5,True
poster_images/The_Muppet_Movie_1979_.jpg,7.7,True
poster_images/The_Great_Muppet_Caper_1981_.jpg,7.2,True
poster_images/The_Muppets_Take_Manhattan_1984_.jpg,6.9,True
poster_images/Turtle_Diary_1985_.jpg,6.9,True
poster_images/Raise_the_Titanic_1980_.jpg,4.7,True
poster_images/Titanic_1953_.jpg,7.2,True
poster_images/A_Night_to_Remember_1958_.jpg,7.9,True
poster_images/Captain_Horatio_Hornblower_R.N._1951_.jpg,7.5,True
poster_images/Les_convoyeurs_attendent_1999_.jpg,6.9,True
poster_images/Erin_Brockovich_2000_.jpg,7.3,True
poster_images/Final_Destination_2000_.jpg,6.7,True
poster_images/Soft_Fruit_1999_.jpg,6.6,True
poster_images/Babymother_1998_.jpg,5.2,True
poster_images/The_Bear_1988_.jpg,7.7,True
poster_images/Impact_1949_.jpg,7.0,True
poster_images/Love_Is_a_Many-Splendored_Thing_1955_.jpg,6.6,True
poster_images/The_Mirror_1975_.jpg,8.2,True
poster_images/The_Crimson_Pirate_1952_.jpg,7.3,True
poster_images/Thelma_Louise_1991_.jpg,7.4,True
poster_images/Something_for_Everyone_1970_.jpg,7.3,True
poster_images/...and_justice_for_all._1979_.jpg,7.4,True
poster_images/Animal_House_1978_.jpg,7.6,True
poster_images/She_s_Gotta_Have_It_1986_.jpg,6.6,True
poster_images/School_Daze_1988_.jpg,5.8,True
poster_images/Do_the_Right_Thing_1989_.jpg,7.9,True
poster_images/Mo_Better_Blues_1990_.jpg,6.6,True
poster_images/Jungle_Fever_1991_.jpg,6.5,True
poster_images/Coogan_s_Bluff_1968_.jpg,6.5,True
poster_images/Creature_Comforts_1989_.jpg,7.8,True
poster_images/Death_Wish_II_1982_.jpg,6.0,True
poster_images/Death_Wish_4_The_Crackdown_1987_.jpg,5.3,True
poster_images/Death_Wish_V_The_Face_of_Death_1994_.jpg,4.7,True
poster_images/Dying_Young_1991_.jpg,5.9,True
poster_images/Teenage_Mutant_Ninja_Turtles_1990_.jpg,6.7,True
poster_images/Teenage_Mutant_Ninja_Turtles_II_The_Secret_of_the_Ooze_1991_.jpg,6.0,True
poster_images/Teenage_Mutant_Ninja_Turtles_III_1993_.jpg,4.8,True
poster_images/Red_Dawn_1984_.jpg,6.4,True
poster_images/Band_of_the_Hand_1986_.jpg,6.3,True
poster_images/Born_American_1986_.jpg,4.3,True
poster_images/Bloodsport_1988_.jpg,6.8,True
poster_images/Eyes_of_Laura_Mars_1978_.jpg,6.1,True
poster_images/Funny_Bones_1995_.jpg,7.0,True
poster_images/The_Good_Earth_1937_.jpg,7.8,True
poster_images/Good_Morning_Vietnam_1987_.jpg,7.3,True
poster_images/Grumpy_Old_Men_1993_.jpg,6.9,True
poster_images/Guess_Who_s_Coming_to_Dinner_1967_.jpg,7.8,True
poster_images/Romeo_Must_Die_2000_.jpg,6.1,True
poster_images/Here_on_Earth_2000_.jpg,5.1,True
poster_images/Whatever_It_Takes_2000_.jpg,5.5,True
poster_images/Buddy_Boy_1999_.jpg,6.4,True
poster_images/The_Color_of_Paradise_1999_.jpg,8.2,True
poster_images/Waking_the_Dead_2000_.jpg,6.7,True
poster_images/Sangre_y_arena_1989_.jpg,4.7,True
poster_images/Hillbillys_in_a_Haunted_House_1967_.jpg,2.3,True
poster_images/Lord_of_the_Flies_1963_.jpg,7.0,True
poster_images/Modern_Times_1936_.jpg,8.5,True
poster_images/Last_Resort_1994_.jpg,2.7,True
poster_images/Solar_Crisis_1990_.jpg,3.8,True
